timestamp;lugar;cod_fabrica;cod_venta;descripcion;precio
2025-10-14 00:21:14;A01-Vivo Los Trapenses-Gina;8510;BI6512BG;Pantalon Lino Pata Ancha 100%Lino Made In Italy;42000
